source,keyword,title,description,full_text,link,pubDate,text_length,label,failure_score,story_score,noise_score,final_score,reason
naver_kin,다단계 부업,집에서 하는 부업 소개 부탁드립니다.,... 하지만 헬로우드림은 다단계는 아니에요~ 저도 부업 많이 해봤지만 시간에 비해 노동력에 비해 정말 수익이 안되더라구요....ㅠㅠ 그래서 이일을 시작했어요.. 요즘은 부업까페들도 많아서 여러가지 손부업이 많이 있는것으로 알고...,집에서 하는 부업 소개 부탁드립니다.... 하지만 헬로우드림은 다단계는 아니에요~ 저도 부업 많이 해봤지만 시간에 비해 노동력에 비해 정말 수익이 안되더라구요....ㅠㅠ 그래서 이일을 시작했어요.. 요즘은 부업까페들도 많아서 여러가지 손부업이 많이 있는것으로 알고...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=289181158&qb=64uk64uo6rOEIOu2gOyXhQ==&enc=utf8,,150,unlabeled,4,19,0,23,실패 서사 명확
naver_kin,부업 손해,수원시 팔달구 우만동 부업찾아요ㅡ,... 저는 평범한 주부로써 여러가지 악세사리부업 해봤지만 시간대비 수입은 너무 적어서 힘들었던 기억밖에 없네요... 재택알바는시작하시기전 안전한회사인지? 돈만 날리는건 아닌지? 등 여러가지 꼼꼼히 확인해보셔야 손해가...,수원시 팔달구 우만동 부업찾아요ㅡ... 저는 평범한 주부로써 여러가지 악세사리부업 해봤지만 시간대비 수입은 너무 적어서 힘들었던 기억밖에 없네요... 재택알바는시작하시기전 안전한회사인지? 돈만 날리는건 아닌지? 등 여러가지 꼼꼼히 확인해보셔야 손해가...,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=1209160412&docId=186716642&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,142,unlabeled,10,15,4,21,실패 서사 명확
naver_kin,부업 적자,집에서 2~3 시간 알바할수있는 부업 없나요?,... 너무 적자더라고요 빚만 안저도 다행이다 싶엇지만 아이들이 커가면서 이건 아니다 싶었죠 그래서 고민 고민 하다가 재택부업을 시작했습니다 2~3개월 정도 고민하다가 계속 고민만 하다가는 안되겠단 생각에 드림큐로 결정했습니다....,집에서 2~3 시간 알바할수있는 부업 없나요?... 너무 적자더라고요 빚만 안저도 다행이다 싶엇지만 아이들이 커가면서 이건 아니다 싶었죠 그래서 고민 고민 하다가 재택부업을 시작했습니다 2~3개월 정도 고민하다가 계속 고민만 하다가는 안되겠단 생각에 드림큐로 결정했습니다....,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=206106419&qb=67aA7JeFIOyggeyekA==&enc=utf8,,155,unlabeled,4,19,4,19,실패 서사 명확
naver_kin,부업 적자,극초기 부업없을까요,... 너무 적자더라고요 빚만 안저도 다행이다 싶엇지만 아이들이 커가면서 이건 아니다 싶었죠 그래서 고민 고민 하다가 재택부업을 시작했습니다 2~3개월 정도 고민하다가 계속 고민만 하다가는 안되겠단 생각에 드림큐로 결정했습니다....,극초기 부업없을까요... 너무 적자더라고요 빚만 안저도 다행이다 싶엇지만 아이들이 커가면서 이건 아니다 싶었죠 그래서 고민 고민 하다가 재택부업을 시작했습니다 2~3개월 정도 고민하다가 계속 고민만 하다가는 안되겠단 생각에 드림큐로 결정했습니다....,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602060402&docId=206081139&qb=67aA7JeFIOyggeyekA==&enc=utf8,,140,unlabeled,4,19,0,23,실패 서사 명확
naver_kin,부업 후회,제가 20살인데요 집에서 하는 부업을 하고싶은데요...,... 재택. 부업에 관심이 생기셨으면 꼭 읽어보세요. 저도 일 시작전에 과연 믿을 수 있는 일인지.. 수개월을 고민끝에 시작하게 되었어요. 지금은 후회없이 정말 즐겁게 일하고 있답니다. 처음에는 30만원만 벌어보자하고 절실하게...,제가 20살인데요 집에서 하는 부업을 하고싶은데요...... 재택. 부업에 관심이 생기셨으면 꼭 읽어보세요. 저도 일 시작전에 과연 믿을 수 있는 일인지.. 수개월을 고민끝에 시작하게 되었어요. 지금은 후회없이 정말 즐겁게 일하고 있답니다. 처음에는 30만원만 벌어보자하고 절실하게...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60805&docId=288529687&qb=67aA7JeFIO2bhO2ajA==&enc=utf8,,160,unlabeled,4,18,0,22,실패 서사 명확
naver_kin,부업 적자,주휴수당 관련,제가 공장을 운영했는데요 처음에는 외주가공비 즉 부업에서부터 시작 하다가 공장을 설립하여 운영을 하게 되었습니다. 3년정도 운영하다 적자가 심해 2015년 폐업을 결정하였습니다. 그런데 주휴수당을 지급하지 않았는데 2016년...,주휴수당 관련 제가 공장을 운영했는데요 처음에는 외주가공비 즉 부업에서부터 시작 하다가 공장을 설립하여 운영을 하게 되었습니다. 3년정도 운영하다 적자가 심해 2015년 폐업을 결정하였습니다. 그런데 주휴수당을 지급하지 않았는데 2016년...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=259823791&qb=67aA7JeFIOyggeyekA==&enc=utf8,,136,unlabeled,4,18,0,22,실패 서사 명확
naver_kin,투잡 후회,직장인투잡 어디 괜찮은곳 있을까요?,... 혹시 여자 직장인 투잡 정보 좀 알 수 있을까요? 직장인투잡 하시는 분 계시면 답변좀 주세요ㅠ 안녕하세요... 야속한 시간만 계속 흘러가더라구요 그래서 시작했는데 해보니 절대 후회할 일이 아니였어요 포스팅으로만 매달 50만원...,직장인투잡 어디 괜찮은곳 있을까요?... 혹시 여자 직장인 투잡 정보 좀 알 수 있을까요? 직장인투잡 하시는 분 계시면 답변좀 주세요ㅠ 안녕하세요... 야속한 시간만 계속 흘러가더라구요 그래서 시작했는데 해보니 절대 후회할 일이 아니였어요 포스팅으로만 매달 50만원...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=357955637&qb=7Yis7J6hIO2bhO2ajA==&enc=utf8,,151,unlabeled,4,19,0,23,실패 서사 명확
naver_kin,투잡 후회,27살 직장인 투잡.......,"... 2주전에 결혼을 했는데 아파트들어가고 뭐하고뭐하고 하니까 월급으론 감당이 안되더라구요,,, 그래서 투잡을... 저도 첨엔 많이 고민하고 걱정하며 시작한 일이지만 지금은 그때 조금 더 빨리 시작했으면 좋았을걸... 하고 후회하거든...","27살 직장인 투잡.......... 2주전에 결혼을 했는데 아파트들어가고 뭐하고뭐하고 하니까 월급으론 감당이 안되더라구요,,, 그래서 투잡을... 저도 첨엔 많이 고민하고 걱정하며 시작한 일이지만 지금은 그때 조금 더 빨리 시작했으면 좋았을걸... 하고 후회하거든...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=182749045&qb=7Yis7J6hIO2bhO2ajA==&enc=utf8,,151,unlabeled,4,18,0,22,실패 서사 명확
naver_kin,재택부업 사기,재택부업??,... 그 어떤걸 선택하시든 재택부업 저는 추천드리구요 저도 처음에는 사기같아서 믿고 걸렀어요 포스팅알바만했는데 초기비용 없는대신 기껏해봐야 2500원~ 5000원이잖아요 어차피 블로그같은거 운영하실거라면 초기비용 있는 재택알바로...,재택부업??... 그 어떤걸 선택하시든 재택부업 저는 추천드리구요 저도 처음에는 사기같아서 믿고 걸렀어요 포스팅알바만했는데 초기비용 없는대신 기껏해봐야 2500원~ 5000원이잖아요 어차피 블로그같은거 운영하실거라면 초기비용 있는 재택알바로...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=286459735&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,,137,unlabeled,8,19,7,20,실패 서사 명확
naver_kin,투잡 후회,직장인 투잡,... 하면서 투잡으로 하고있어요 하시는 방법은 블로그 포스팅 부터 게임 하기 수익 까지 여러 가지 방법이 있어요. 저도 많은 고민 끝에 재택업무를 시작했는데요 지금은 결정에 후회 없이 아주 만족 하고 있습니다. 단 시간에 고수익...,직장인 투잡... 하면서 투잡으로 하고있어요 하시는 방법은 블로그 포스팅 부터 게임 하기 수익 까지 여러 가지 방법이 있어요. 저도 많은 고민 끝에 재택업무를 시작했는데요 지금은 결정에 후회 없이 아주 만족 하고 있습니다. 단 시간에 고수익...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010503&docId=274544695&qb=7Yis7J6hIO2bhO2ajA==&enc=utf8,,137,unlabeled,4,20,3,21,실패 서사 명확
naver_kin,재택부업 사기,편의점 알바 인사안하면 어때요?,"... 요즘 재택부업 사기 많잖아요~ 저는 대기업에서 시작한 일이라 믿고 시작했어요 하루 한시간만 투자하는거라 시간적으로 부담없어서 만족하며 즐겁게 일하고 있네요 첫달은 10, 20만원 6개월후에는 100만원이상 3년후에는 1000만원...","편의점 알바 인사안하면 어때요?... 요즘 재택부업 사기 많잖아요~ 저는 대기업에서 시작한 일이라 믿고 시작했어요 하루 한시간만 투자하는거라 시간적으로 부담없어서 만족하며 즐겁게 일하고 있네요 첫달은 10, 20만원 6개월후에는 100만원이상 3년후에는 1000만원...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=404179163&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,,151,unlabeled,4,20,10,14,실패 서사 명확
naver_kin,재택부업 실패,나이 25인데 캐셔 알바 처음으로,"... 그래서 현재 제가하는 재택 부업/알바 소개해드리고 싶어요. 초기비용은 한달 교통비 정도 입니다. 만 19세... 대기업에서 시작한 합법적인 일이라 사기 걱정없고, 실패에 대한 리스크도 없죠. 이름만대면 아는 대기업이죠. 이름...","나이 25인데 캐셔 알바 처음으로... 그래서 현재 제가하는 재택 부업/알바 소개해드리고 싶어요. 초기비용은 한달 교통비 정도 입니다. 만 19세... 대기업에서 시작한 합법적인 일이라 사기 걱정없고, 실패에 대한 리스크도 없죠. 이름만대면 아는 대기업이죠. 이름...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=417762470&qb=7J6s7YOd67aA7JeFIOyLpO2MqA==&enc=utf8,,150,unlabeled,8,19,4,23,실패 서사 명확
naver_kin,재택부업 실패,오늘 식당에서 홀서빙 알바했는데 상,"... 그래서 현재 제가하는 재택 부업/알바 소개해드리고 싶어요. 초기비용은 한달 교통비 정도 입니다. 만 19세... 대기업에서 시작한 합법적인 일이라 사기 걱정없고, 실패에 대한 리스크도 없죠. 이름만대면 아는 대기업이죠. 바로...","오늘 식당에서 홀서빙 알바했는데 상... 그래서 현재 제가하는 재택 부업/알바 소개해드리고 싶어요. 초기비용은 한달 교통비 정도 입니다. 만 19세... 대기업에서 시작한 합법적인 일이라 사기 걱정없고, 실패에 대한 리스크도 없죠. 이름만대면 아는 대기업이죠. 바로...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=416446609&qb=7J6s7YOd67aA7JeFIOyLpO2MqA==&enc=utf8,,151,unlabeled,8,19,4,23,실패 서사 명확
naver_kin,부업 후회,장안동 집에서할수있는부업,... 재택 부업인거 같아요~~~ 80000만원 초기기용 으로 1건당 72. 000원 수익~~~ 처음에는 이 금액도 부담스러워서 한달을 검색 검색 ~~의심~ 지금은 좀더 일찍 시작하지 못한것이 후회가 되용~~~ 잇님들과 정보 교류도 하면서~~홍보도 하고...,장안동 집에서할수있는부업... 재택 부업인거 같아요~~~ 80000만원 초기기용 으로 1건당 72. 000원 수익~~~ 처음에는 이 금액도 부담스러워서 한달을 검색 검색 ~~의심~ 지금은 좀더 일찍 시작하지 못한것이 후회가 되용~~~ 잇님들과 정보 교류도 하면서~~홍보도 하고...,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=12012505&docId=223488344&qb=67aA7JeFIO2bhO2ajA==&enc=utf8,,157,unlabeled,8,16,0,24,실패 서사 명확
naver_kin,속았다 부업,돈마니버는직업,... 많고 부업이나 재택알바등등 많이 고민하다가 4년전에 헬로우드림이라는 재택 부업을 알게되고 초기비용이... 처음시작할때 어리벙해서 앗.. 속았다 이런생각했는데 본전찾아야겠다하고 맘먹고 달려드니 두달만에...,돈마니버는직업... 많고 부업이나 재택알바등등 많이 고민하다가 4년전에 헬로우드림이라는 재택 부업을 알게되고 초기비용이... 처음시작할때 어리벙해서 앗.. 속았다 이런생각했는데 본전찾아야겠다하고 맘먹고 달려드니 두달만에...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=293975061&qb=7IaN7JWY64ukIOu2gOyXhQ==&enc=utf8,,125,unlabeled,4,20,4,20,실패 서사 명확
naver_kin,부업 실패,블로그로 글쓰기로 부업을. 하려하는데요,... 안녕하세요~ 블로그로 글쓰기 부업 저도 해보았는데요 하는곳 마다 다르겠지만 제가 한곳은 원고작성하고... 지인영업 NO 물건사재기 NO 하다가 실패하더라도 리스크는 전혀 없는 일이기에 손해보거나 후회하시는 일 없을거에요...,블로그로 글쓰기로 부업을. 하려하는데요... 안녕하세요~ 블로그로 글쓰기 부업 저도 해보았는데요 하는곳 마다 다르겠지만 제가 한곳은 원고작성하고... 지인영업 NO 물건사재기 NO 하다가 실패하더라도 리스크는 전혀 없는 일이기에 손해보거나 후회하시는 일 없을거에요...,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1060102&docId=416896263&qb=67aA7JeFIOyLpO2MqA==&enc=utf8,,150,unlabeled,12,13,0,25,실패 서사 명확
naver_kin,부업 사기,인스타 부업 사기,... 저는 그런식으로 총 2800만원 사기당했고 환불받은 금액도 없고 경찰에 했는데 수사종결되었고 결론은 없습니다. 저는 2800만원 대출받은거라서ㅠ 매달 대출금 갚기위해 부업을 시작했습니다. 저는 재택업무를 하고있어요....,인스타 부업 사기... 저는 그런식으로 총 2800만원 사기당했고 환불받은 금액도 없고 경찰에 했는데 수사종결되었고 결론은 없습니다. 저는 2800만원 대출받은거라서ㅠ 매달 대출금 갚기위해 부업을 시작했습니다. 저는 재택업무를 하고있어요....,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602060402&docId=404398577&qb=67aA7JeFIOyCrOq4sA==&enc=utf8,,136,unlabeled,4,18,0,22,실패 서사 명확
naver_kin,재택부업 사기,재택부업 초보가 해도될까요?,"이미 쟁쟁하신 분들이 많은거 같은데 이제 막 시작하는 제가 낄 자리나 있을까싶어서요 ㅠㅠ 전 재택부업 경험 전혀... 다 사기인줄 알았는데요 리치패밀리는 진짜로 돈버는 사람 엄청 많더라구요 저는 첫 수당 세금3. 3% 때고 428, 300원...","재택부업 초보가 해도될까요? 이미 쟁쟁하신 분들이 많은거 같은데 이제 막 시작하는 제가 낄 자리나 있을까싶어서요 ㅠㅠ 전 재택부업 경험 전혀... 다 사기인줄 알았는데요 리치패밀리는 진짜로 돈버는 사람 엄청 많더라구요 저는 첫 수당 세금3. 3% 때고 428, 300원...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=414382872&qb=7J6s7YOd67aA7JeFIOyCrOq4sA==&enc=utf8,,153,unlabeled,8,13,0,21,실패 서사 명확
